,2nd Iteration Candidates,TweetSentence,annotation,calai_candidates,entry_batch,hashtags,index,phase1Candidates,ritter_candidates,sentID,stanford_candidates,start_time,tweetID,user
1905,,"FBI: former Trump adviser 'an agent of the Russian government',  obtained FISA","['fbi', 'trump', 'russian', 'russian government', 'fisa']","['adviser', 'russian government', 'fbi']",0.0,nan,,Trump::*2*||Russian::*8*||FISA::*11*||,['carter page'],0,"['trump', 'fisa', 'carter page']",2018-02-20 22:54:51.967102,458,Ariuszme
1906,,warrant LAST SUMMER on Carter Page,['carter page'],"['adviser', 'russian government', 'fbi']",0.0,nan,,LAST SUMMER on Carter Page::*1*2*3*4*5*||,['carter page'],1,"['trump', 'fisa', 'carter page']",2018-02-20 22:54:51.967102,458,Ariuszme
1907,,stop buzzing us in your flying machines!,[],[],0.0,WhitePeople,,nan,[],0,[],2018-02-20 22:54:51.968288,2453,DaimonLord
1908,,My god this is horrific!,[],[],0.0,nan,,,[],0,[],2018-02-20 22:54:51.968474,2636,themarkysmark
1909,,😂😂😂 I LOVE it!,[],[],0.0,nan,,LOVE::*2*||,[],1,[],2018-02-20 22:54:51.968474,2636,themarkysmark
1910,,is over for another year — here's some of the funniest Tweets.,[],[],0.0,Eurovision,,Tweets::*11*||,[],0,[],2018-02-20 22:54:51.969046,1538,Alex19401
1911,,⒉ Woodley,['woodley'],['⒈ \n⒉ woodley\n⒊ \n⒋ kate bush\n⒌ leeds bradford airport'],0.0,"UFC211, WangoTango, trndnl",,nan,"['kate bush', 'leeds bradford']",0,"['kate bush', 'leeds bradford airport']",2018-02-20 22:54:51.969638,1907,trendinaliaGB
1912,,⒋ Kate Bush,['kate bush'],['⒈ \n⒉ woodley\n⒊ \n⒋ kate bush\n⒌ leeds bradford airport'],0.0,"UFC211, WangoTango, trndnl",,nan,"['kate bush', 'leeds bradford']",1,"['kate bush', 'leeds bradford airport']",2018-02-20 22:54:51.969638,1907,trendinaliaGB
1913,,⒌ Leeds Bradford Airport,['leeds bradford airport'],['⒈ \n⒉ woodley\n⒊ \n⒋ kate bush\n⒌ leeds bradford airport'],0.0,"UFC211, WangoTango, trndnl",,nan,"['kate bush', 'leeds bradford']",2,"['kate bush', 'leeds bradford airport']",2018-02-20 22:54:51.969638,1907,trendinaliaGB
1914,,2017/5/14 04:53 BST,[],['⒈ \n⒉ woodley\n⒊ \n⒋ kate bush\n⒌ leeds bradford airport'],0.0,"UFC211, WangoTango, trndnl",,nan,"['kate bush', 'leeds bradford']",3,"['kate bush', 'leeds bradford airport']",2018-02-20 22:54:51.969638,1907,trendinaliaGB
1915,,"""You know I had to come bearing gifts!",[],[],0.0,WangoTango,,,[],0,['miley'],2018-02-20 22:54:51.970262,1680,MySmilerSide
1916,,"""- Miley so cute!",['miley'],[],0.0,WangoTango,,Miley::*1*||,[],1,['miley'],2018-02-20 22:54:51.970262,1680,MySmilerSide
1917,,💐😘🌷🌸,[],[],0.0,WangoTango,,,[],2,['miley'],2018-02-20 22:54:51.970262,1680,MySmilerSide
1918,,Is your America great now?,['america'],['america'],0.0,Obamacare,,America::*2*||,['america'],0,['america'],2018-02-20 22:54:51.970984,888,FrozenShadow_
1919,,"Liberals, every time you make a comment about , say the exact same thing, but change the race, then hear how ignorant you sound.",[],[],0.0,WhitePeople,,,[],0,[],2018-02-20 22:54:51.971423,2137,RedPilled88
1920,,Over to you senate as the first step in repealing  becomes a reality under Trump,['trump'],['senate'],0.0,"Obamacare, ENEWSCHAT",,Trump::*14*||,[],0,['trump'],2018-02-20 22:54:51.972207,1001,IrishandChin
1921,,Maia vs Masvidal should be fantastic.,"['maia', 'masvidal']",[],0.0,UFC211,,Masvidal::*2*||,"['maia', 'maia']",0,"['maia', 'masvidal', 'maia', 'masvidal']",2018-02-20 22:54:51.972842,2779,Luv_Shukla
1922,,Maia deserves the title shot but damn Masvidal is so much fun,"['maia', 'masvidal']",[],0.0,UFC211,,Masvidal::*7*||,"['maia', 'maia']",1,"['maia', 'masvidal', 'maia', 'masvidal']",2018-02-20 22:54:51.972842,2779,Luv_Shukla
1923,,"@CNNPolitics To any  lawmaker who votes yes on , let's hit 'em where it hurts",[],[],0.0,"CorruptGOP, Trumpcare, VoteNoAHCA",,,[],0,[],2018-02-20 22:54:51.973744,1051,PoliticalRising
1924,,Niall performing Slow Hands at  today!,"['niall', 'slow hands']",[],0.0,WangoTango,,Slow Hands::*2*3*||,[],0,['niall'],2018-02-20 22:54:51.974290,1796,CelebUpd8s
1925,,-J,[],[],0.0,WangoTango,,nan,[],1,['niall'],2018-02-20 22:54:51.974290,1796,CelebUpd8s
1926,,ADAM LEVINE/MAROON 5 IS SINGING LET'S GO CRAZY BY PRINCE 💜,"['adm levine', 'maroon 5', 'prince']","['prince', 'prince', 'adam levine']",0.0,WangoTango,,nan,"['adam', 'prince']",0,['adam levinemaroon'],2018-02-20 22:54:51.974869,1653,LarryBuzzinHome
1927,,"@NiallOfficial covering @DUALIPA / @MartinGarrix's ""Scared To Be Lonely""",['scared to be lonely'],[],0.0,WangoTango,,Scared To Be Lonely::*5*6*7*8*||,[],0,[],2018-02-20 22:54:51.975070,1737,jaasmine23
1928,,I remember his shit eating grin when Chris Hayes was interviewing him on,['chris hayes'],['chris hayes'],0.0,"Trumprussia, TrumpRussiaCollusion, russiagate",,Chris Hayes::*7*8*||,['chris hayes'],0,['chris hayes'],2018-02-20 22:54:51.975609,162,RWTrollPatrol
1929,,I was wondering why  was trending and I see it's a bunch of WHITE SUPREMACISTS trying to hide their racism behind all white ppl,['white supremacists'],[],0.0,WhitePeople,,WHITE SUPREMACISTS::*13*14*||,['white supremacists'],0,['white supremacists'],2018-02-20 22:54:51.976304,2254,cetsi97
1930,,@realDonaldTrump @funder   The truth just keeps slowly trickling out!,[],[],0.0,Trumprussia,,,[],0,[],2018-02-20 22:54:51.977165,399,Nato_true_cons
1931,,****FBI obtained FISA warrant to monitor former Trump adviser Carter Page****,"['fbi', 'fisa', 'trump', 'carter page']","['fbi', 'carter page', 'adviser']",0.0,nan,,FISA::*2*||Trump::*7*||Carter Page::*9*10*||,"['trump', 'carter page****']",0,"['fisa', 'trump', 'carter page****']",2018-02-20 22:54:51.977563,127,jerZboyUSA
1932,,"Report: FISA court approved FBI's request to @whistleblowercl Please come forward on Obama Team, Democratic, Rep. to","['fisa', 'fbi', 'obama', 'democratic', 'rep']","['fbi', 'fisa court']",0.0,nan,,FISA::*1*||FBI's::*4*||Obama Team::*12*13*||Democratic::*14*||Rep::*15*||,"['fbi', 'obama team']",0,['obama'],2018-02-20 22:54:51.978372,527,MorvantCheryl
1933,,We LOVE  @MileyCyrus!,[],[],0.0,"Malibu, WangoTango",,LOVE::*1*||,[],0,[],2018-02-20 22:54:51.979627,2063,MCisexcellent
1934,,"Chameleon Loves to Pop Bubbles ,,,",['chameleon'],[],0.0,"Adorable, chameleon, WangoTango, UFC211",,Chameleon Loves::*0*1*||Pop Bubbles::*3*4*||,['pop bubbles'],0,[],2018-02-20 22:54:51.980050,2034,JaneJaneparr420
1935,,"@JohnFugelsang In Soviet Russia, Page carts Carter around!","['soviet russia', 'page', 'carter']",['russia'],0.0,nan,,Soviet Russia::*2*3*||Page::*4*||Carter::*6*||,"['soviet russia', 'page', 'carter']",0,['carter'],2018-02-20 22:54:51.980610,410,LREwoke
1936,,"Which country is serving it so far, kittens?!",[],[],0.0,Eurovision,,,[],0,[],2018-02-20 22:54:51.981348,1076,miggy_corona
1937,,Catch  on @LogoTV on now!,[],[],0.0,Eurovision,,,[],1,[],2018-02-20 22:54:51.981348,1076,miggy_corona
1938,,🎶💃🎶,[],[],0.0,Eurovision,,,[],2,[],2018-02-20 22:54:51.981348,1076,miggy_corona
1939,,Remember when CNN colluded with HRC and the DNC?,"['cnn', 'hrc', 'dnc']",['cnn'],0.0,"Eurovision, UFC211, WhitePeople, CNNsotu, JudgeJeanine",,CNN::*2*||HRC::*5*||DNC::*8*||,"['cnn', 'hrc']",0,"['cnn', 'hrc']",2018-02-20 22:54:51.982106,1218,SLadreda
1940,,I do.,[],['cnn'],0.0,"Eurovision, UFC211, WhitePeople, CNNsotu, JudgeJeanine",,nan,"['cnn', 'hrc']",1,"['cnn', 'hrc']",2018-02-20 22:54:51.982106,1218,SLadreda
1941,,WHUT?,[],[],0.0,WangoTango,,nan,[],0,[],2018-02-20 22:54:51.982942,1720,camilizerharmos
1942,,LIAM'OK THE NIGHT IS REALLY INSANE,['liam'],[],0.0,WangoTango,,nan,[],1,[],2018-02-20 22:54:51.982942,1720,camilizerharmos
1943,,"Spicer creating ""Holocaust Centers"" &amp; Carter Page making a comparison to MLK Jr.  On standby for Kellyanne to complete today's trifecta.","['spicer', 'holocaust centers', 'carter page', 'mlk jr']",['carter page'],0.0,nan,,Holocaust Centers::*2*3*||Carter Page::*5*6*||MLK Jr::*11*12*||Kellyanne::*16*||,"['holocaust centers', 'carter page', 'mlk jr']",0,"['spicer', 'kellyanne']",2018-02-20 22:54:51.983169,493,sharksfansd
1944,,I think these guys that sold out our country to the devil (Russia) should probably get a Darth Vader like body guard for protection.,"['russia', 'darth vader']","['russia', 'body guard for protection']",0.0,nan,,Russia::*12*||Darth Vader::*17*18*||,"['russia', 'darth vader']",0,[],2018-02-20 22:54:51.984317,390,mhg1325
1945,,Frankie is a dream killer  Congrats 🎈,['frankie'],[],0.0,UFC211,,,['frankie'],0,['frankie'],2018-02-20 22:54:51.985286,2777,JoshElliott313
1946,,This feels like a main event to me.,[],['maia v masvidal'],0.0,UFC211,,,['maia'],0,['maia'],2018-02-20 22:54:51.985804,3027,Portier_RJJ
1947,,Maia v Masvidal.,"['maia', 'masvidal']",['maia v masvidal'],0.0,UFC211,,Masvidal::*2*||,['maia'],1,['maia'],2018-02-20 22:54:51.985804,3027,Portier_RJJ
1948,,Niall performing at,['niall'],[],0.0,WangoTango,,,[],0,['niall'],2018-02-20 22:54:51.986513,1954,suckMatty
1949,,One more from Niall on the  yellow carpet!,['niall'],['instagram'],0.0,WangoTango,,Niall::*3*||,[],0,['niall'],2018-02-20 22:54:51.986823,1745,nlnahzza
1950,,We'll go live on Instagram (@901Music) during his performance…,[],['instagram'],0.0,WangoTango,,Instagram::*4*||,[],1,['niall'],2018-02-20 22:54:51.986823,1745,nlnahzza
1951,,"Trump: ""We are not going into Syria"".","['trump', 'syria']","['carter page', 'syria']",0.0,reeee,,Syria::*6*||,"['syria', 'sean spicer', 'carter page']",0,"['spicer', 'carter']",2018-02-20 22:54:51.987702,331,atkhelo
1952,,"Media: ""SEAN SPICER IS AN ANTI SEMITE HOLOCAUST DENIER AND CARTER PAGE IS A RUSSIAN AGENT!!!""","['sean spicer', 'holocaust denier', 'carter page', 'russian', 'russian agent']","['carter page', 'syria']",0.0,reeee,,nan,"['syria', 'sean spicer', 'carter page']",1,"['spicer', 'carter']",2018-02-20 22:54:51.987702,331,atkhelo
1953,,"Best one so far, but that doesn't really say much",[],[],0.0,"AUS, Eurovision",,,[],0,[],2018-02-20 22:54:51.988547,1435,mattismylife97
1954,,@cnnbrk PROOF!!,[],['trump advisor'],0.0,nan,,PROOF::*1*||,"['russians', 'spicer']",0,['trump'],2018-02-20 22:54:51.989003,430,eat_pray_slay84
1955,,"Trump advisor in contact with Russians during campaign.. And you air 2 blocks on Spicer... Ok, he's an idiot..move on!","['trump', 'russians']",['trump advisor'],0.0,nan,,Russians::*5*||Spicer::*14*||,"['russians', 'spicer']",1,['trump'],2018-02-20 22:54:51.989003,430,eat_pray_slay84
1956,,Great day to be a woman.,[],['senate'],0.0,AHCA,,,[],0,[],2018-02-20 22:54:51.990250,1022,Maddie_Maroney
1957,,"If I get raped or pregnant, insurance will screw me.",[],['senate'],0.0,AHCA,,,[],1,[],2018-02-20 22:54:51.990250,1022,Maddie_Maroney
1958,,"Please Senate, have some damn decency.","['senate', 'democracy']",['senate'],0.0,AHCA,,Senate::*1*||,[],2,[],2018-02-20 22:54:51.990250,1022,Maddie_Maroney
1959,,Carter Page is trending but 3 weeks ago there were no FISA warrants on team Trump.,"['carter page', 'fisa', 'trump']","['fisa', 'carter page']",0.0,nan,,Carter Page::*0*1*||FISA::*11*||Trump::*15*||,"['carter page', 'trump']",0,['carter page'],2018-02-20 22:54:51.991211,2,sicsemp4ever
1960,,I love how liberals have a 36 hour memory,['liberals'],"['fisa', 'carter page']",0.0,nan,,,"['carter page', 'trump']",1,['carter page'],2018-02-20 22:54:51.991211,2,sicsemp4ever
1961,,Europe: but Australia isn't in Europe?,"['europe', 'australia']","['europe', 'europe', 'australia']",0.0,Eurovision,,nan,"['europe', 'australia', 'europe', 'eurovision', 'australia', 'europe']",0,"['australia', 'australia']",2018-02-20 22:54:51.992386,1397,Pony_Farts
1962,,Eurovision: BUt auStraLIA iSnT IN euROpe?,"['eurovision', 'australia']","['europe', 'europe', 'australia']",0.0,Eurovision,,,"['europe', 'australia', 'europe', 'eurovision', 'australia', 'europe']",1,"['australia', 'australia']",2018-02-20 22:54:51.992386,1397,Pony_Farts
1963,,Mike Dean  Liberty University  Stoke  ‘Baywatch’ Babe Donna D’Erri,"['mike dean', 'libery university', 'stoke', 'baywatch', ""donna d'erri""]","['mike dean', 'liberty university']",0.0,"Eurovision, paparazzi, Timeless, CurseTheToryParty",,nan,"['mike dean liberty university stoke', 'donna d’erri']",0,"['mike dean liberty university stoke', 'donna d’erri']",2018-02-20 22:54:51.992888,1536,vip_scandals
1964,,Look Full Photo ini,[],['bobby ryan'],0.0,"UFC211, SNLLiveCoastToCoast, zacbrownbandlive, SamuraiJack",,Look Full Photo::*0*1*2*||,['bobby ryan'],0,['bobby ryan frankie'],2018-02-20 22:54:51.993248,2003,JuliaSarah99
1965,,Bobby Ryan,['bobby ryan'],['bobby ryan'],0.0,"UFC211, SNLLiveCoastToCoast, zacbrownbandlive, SamuraiJack",,nan,['bobby ryan'],1,['bobby ryan frankie'],2018-02-20 22:54:51.993248,2003,JuliaSarah99
1966,,Frankie,['frankie'],['bobby ryan'],0.0,"UFC211, SNLLiveCoastToCoast, zacbrownbandlive, SamuraiJack",,nan,['bobby ryan'],2,['bobby ryan frankie'],2018-02-20 22:54:51.993248,2003,JuliaSarah99
1967,,@seanhannity The LATEST news is Nunes is a proven liar and Carter Page is a foreign operative.,"['nunes', 'carter page']","['carter page', 'a foreign operative', 'the latest news']",0.0,nan,,LATEST::*2*||Nunes::*5*||Carter Page::*11*12*||,"['nunes', 'carter page']",0,"['nunes', 'carter page']",2018-02-20 22:54:51.993850,305,EunuchTrump
1968,,fuck me i love her,[],[],0.0,nan,,nan,[],0,[],2018-02-20 22:54:51.994734,1852,hfkbeth
1969,,"Selfie from Louis, Liam at , and performances from Harry and Niall.","['louis', 'liam', 'harry', 'niall']","['niall', 'harry']",0.0,WangoTango,,Louis::*2*||Liam::*3*||Harry::*9*||Niall::*11*||,"['louis', 'liam', 'harry and niall']",0,"['liam', 'harry']",2018-02-20 22:54:51.994920,1730,OliviaMarie1322
1970,,Today has been a great day.…,[],"['niall', 'harry']",0.0,WangoTango,,,"['louis', 'liam', 'harry and niall']",1,"['liam', 'harry']",2018-02-20 22:54:51.994920,1730,OliviaMarie1322
1971,,Report: FISA court approved FBI's @EboniKWilliams @sheriffarpaio @FoxBusiness @America'sNewsHQ@adamhousley,"['fisa', 'fbi']","['fisa court', 'america', 'fbi']",0.0,nan,,FISA::*1*||FBI's::*4*||,['fbi'],0,[],2018-02-20 22:54:51.996042,255,MorvantCheryl
1972,,"Scarface music is a little weird for a walkout song, but Masvidal is doing it","['scarface', 'masvidal']",['scarface'],0.0,UFC211,,Masvidal::*11*||,[],0,['masvidal'],2018-02-20 22:54:51.996736,3062,Mike_Malo
1973,,pass bill to replace and repeal,[],['messenger'],0.0,"HouseGOP, Obamacare, ahca",,,[],0,[],2018-02-20 22:54:51.997372,965,cruxfinder
1974,,"[AI based summary,in Messenger:",['messenger'],['messenger'],0.0,"HouseGOP, Obamacare, ahca",,Messenger::*4*||,[],1,[],2018-02-20 22:54:51.997372,965,cruxfinder
1975,,"Dear Australia, WE LOVE YOU!",['australia'],['australia'],0.0,Eurovision,,nan,['dear australia'],0,[],2018-02-20 22:54:51.998064,1411,BsQ25IIwfgzESDg
1976,,BINGO!,[],"['fbi', 'carter page', 'adviser']",0.0,nan,,nan,"['fbi', 'carter page']",0,"['fbi', 'fisa', 'cheetolini', 'carter page']",2018-02-20 22:54:51.998337,383,RuPaul
1977,,FBI obtained FISA warrant to monitor former Cheetolini adviser Carter Page,"['fbi', 'fisa']","['fbi', 'carter page', 'adviser']",0.0,nan,,FISA::*2*||Cheetolini::*7*||Carter Page::*9*10*||,"['fbi', 'carter page']",1,"['fbi', 'fisa', 'cheetolini', 'carter page']",2018-02-20 22:54:51.998337,383,RuPaul
1978,,The news about Devin Nunes lying and Jeff Sessions meeting w/ Carter Page shows we need an independent commission and special counsel.,"['nunes', 'devin nunes', 'jeff sessions', 'carter page']","['commission and special counsel', 'devin nunes', 'carter page']",0.0,nan,,Devin Nunes::*3*4*||Jeff Sessions::*7*8*||Carter Page::*11*12*||,"['devin nunes', 'jeff sessions', 'carter page']",0,"['devin nunes', 'jeff sessions']",2018-02-20 22:54:51.999197,262,Zac_Petkanas
1979,,NOW.,[],"['commission and special counsel', 'devin nunes', 'carter page']",0.0,nan,,nan,"['devin nunes', 'jeff sessions', 'carter page']",1,"['devin nunes', 'jeff sessions']",2018-02-20 22:54:51.999197,262,Zac_Petkanas
1980,,Let's go @demianmaia!,[],[],0.0,UFC211,,,[],0,[],2018-02-20 22:54:52.000296,2745,AjOsterkamp
1981,,he protec,[],[],0.0,Eurovision,,nan,[],0,[],2018-02-20 22:54:52.000581,1361,kookminvasion
1982,,but he also atac,[],[],0.0,Eurovision,,nan,[],1,[],2018-02-20 22:54:52.000581,1361,kookminvasion
1983,,LOOK AT HER ☹️,[],[],0.0,nan,,nan,[],0,[],2018-02-20 22:54:52.000788,1864,alessiaskiwi
1984,,invented basketball.,[],[],0.0,WhitePeople,,nan,[],0,[],2018-02-20 22:54:52.000962,2531,trumpocrat
1985,,House Republicans are hoping that Senate will not kick the ball back to House before Nov 2018 when the chips will fall where they may.,"['house republicans', 'senate', 'house', 'nov 2018']",['senate'],0.0,nan,,House Republicans::*0*1*||Senate::*5*||House::*13*||Nov 2018::*15*16*||,['house republicans'],0,"['house', 'senate', 'house']",2018-02-20 22:54:52.001134,580,RobertHoustonII
1986,,"If you're like me, a fortunate Canadian with access to healthcare, please consider channeling your anger and donating to @PPact",['canadian'],[],0.0,nan,,Canadian::*6*||,[],0,[],2018-02-20 22:54:52.002403,790,rachellmblair
1987,,"trump is going down, trump is going down, trump is going down","['trump', 'trump', 'trump']",[],0.0,nan,,nan,[],0,[],2018-02-20 22:54:52.003179,326,KnowYourObama
1988,,"@ZZMAMA1 So, Carter Page and Spicer are having bad days...slmfao.","['carter page', 'spicer']",['carter page'],0.0,nan,,Carter Page::*2*3*||Spicer::*5*||,"['carter page', 'spicer']",0,['spicer'],2018-02-20 22:54:52.003369,102,yynn6001
1989,,We see you @ALIAQUINTA 😂,[],[],0.0,UFC211,,,[],0,[],2018-02-20 22:54:52.003971,2711,Black_Lee13
1990,,REMEMBER,[],[],0.0,midterms2018,,nan,[],0,[],2018-02-20 22:54:52.004290,656,suzysayshi2u
1991,,When will he sing?,[],"['adviser', 'carter page', 'fbi']",0.0,nan,,,['carter page'],0,"['fbi', 'fisa']",2018-02-20 22:54:52.004470,322,criticalblah
1992,,Carter Page: FBI reportedly obtained FISA warrant to monitor ex-Trump adviser |,"['carter page', 'fbi', 'fisa']","['adviser', 'carter page', 'fbi']",0.0,nan,,Carter Page::*0*1*||FBI::*2*||FISA::*5*||,['carter page'],1,"['fbi', 'fisa']",2018-02-20 22:54:52.004470,322,criticalblah
1993,,"As the daughter of a retired special education teacher with  people in my life, this is extra fuel for my rage.",[],['a retired special education teacher'],0.0,disabled,,,[],0,[],2018-02-20 22:54:52.005365,978,DrADThrasher
1994,,McDonalds gives out 'Free coffee w/ a whitey' discount cards if anyone needs a pick-me-up,['mcdonalds'],[],0.0,WhitePeople,,Free::*3*||,['mcdonalds'],0,['mcdonalds'],2018-02-20 22:54:52.006025,2277,HoorayBacon
1995,,This tweet brought to you by the  tag,[],[],0.0,WhitePeople,,,['mcdonalds'],1,['mcdonalds'],2018-02-20 22:54:52.006025,2277,HoorayBacon
1996,,@Basia_UK SBS interviewed one of the organizers &amp; he said many people don't believe Australia should be at .I turned it off after that,"['sbs', 'australia']",['australia'],0.0,nan,,SBS::*1*||Australia::*14*||,['australia'],0,"['sbs', 'australia']",2018-02-20 22:54:52.006930,1495,AnnQld1
1997,,Are awesome get to know them.,[],[],0.0,beproudofwhoyouare,,,['scottish'],0,[],2018-02-20 22:54:52.007849,2295,EnvyMeGreatly
1998,,Proud to be one and of Irish and Scottish descent.,"['irish', 'scottish']",[],0.0,beproudofwhoyouare,,Irish::*6*||Scottish::*8*||,['scottish'],1,[],2018-02-20 22:54:52.007849,2295,EnvyMeGreatly
1999,,🙏🇺🇸😉👍😘😍💃🌹👌,[],[],0.0,beproudofwhoyouare,,,['scottish'],2,[],2018-02-20 22:54:52.007849,2295,EnvyMeGreatly
2000,,Bye bye Pagie!,['pagie'],[],0.0,GrumpyTrumpy,,Pagie::*2*||,[],0,[],2018-02-20 22:54:52.008786,270,Christi22751000
2001,,Take  w/u!,[],[],0.0,GrumpyTrumpy,,,[],1,[],2018-02-20 22:54:52.008786,270,Christi22751000
2002,,"Let's ""Make Jailbirds Mate Again!""",[],[],0.0,GrumpyTrumpy,,nan,[],2,[],2018-02-20 22:54:52.008786,270,Christi22751000
2003,,Sparkle Queens!,[],[],0.0,wangotango,,nan,['sparkle queens'],0,[],2018-02-20 22:54:52.009557,1891,PumpRulesPod
2004,,@musickillskate @stassi,[],[],0.0,wangotango,,,['sparkle queens'],1,[],2018-02-20 22:54:52.009557,1891,PumpRulesPod
